,Date,Close,Dividend,MomentumType,Enter
0,1931-01-02,169.8,0.0,8,0
1,1931-02-02,168.7,0.0,8,0
2,1931-03-02,184.4,0.0,8,0
3,1931-04-01,170.8,0.0,8,0
4,1931-05-01,145.6,0.0,8,0
5,1931-06-01,122.8,0.0,8,0
6,1931-07-01,152.7,0.0,8,0
7,1931-08-01,136.7,0.0,8,0
8,1931-09-01,140.1,0.0,8,0
9,1931-10-01,95.7,0.0,8,1
10,1931-11-02,104.5,0.0,8,0
11,1931-12-01,91.2,0.0,8,1
12,1932-01-02,74.6,0.0,8,1
13,1932-02-01,79.6,0.0,8,1
14,1932-03-01,81.9,0.0,8,1
15,1932-04-01,72.2,0.0,8,1
16,1932-05-02,55.4,0.0,8,1
17,1932-06-01,44.9,0.0,8,0
18,1932-07-01,44.4,0.0,8,1
19,1932-08-01,54.9,0.0,8,0
20,1932-09-01,73.7,0.0,8,0
21,1932-10-01,72.1,0.0,8,0
22,1932-11-01,60.2,0.0,8,0
23,1932-12-01,58.0,0.0,8,0
24,1933-01-03,59.3,0.0,12,0
25,1933-02-01,59.1,0.0,12,0
26,1933-03-01,52.5,0.0,12,0
27,1933-04-01,55.7,0.0,12,0
28,1933-05-01,77.8,0.0,12,1
29,1933-06-01,89.1,0.0,12,1
30,1933-07-01,100.9,0.0,12,0
31,1933-08-01,92.7,0.0,12,1
32,1933-09-01,103.7,0.0,12,0
33,1933-10-02,93.0,0.0,12,1
34,1933-11-01,89.6,0.0,12,1
35,1933-12-01,98.9,0.0,12,1
36,1934-01-02,100.4,0.0,11,0
37,1934-02-01,109.0,0.0,11,0
38,1934-03-01,103.2,0.0,11,0
39,1934-04-02,102.0,0.0,11,0
40,1934-05-01,100.6,0.0,11,0
41,1934-06-01,91.8,0.0,11,1
42,1934-07-02,94.8,0.0,11,1
43,1934-08-01,90.6,0.0,11,1
44,1934-09-01,92.6,0.0,11,0
45,1934-10-01,90.4,0.0,11,1
46,1934-11-01,93.5,0.0,11,0
47,1934-12-01,102.9,0.0,11,1
48,1935-01-02,104.5,0.0,9,1
49,1935-02-01,101.5,0.0,9,1
50,1935-03-01,103.3,0.0,9,0
51,1935-04-01,101.2,0.0,9,0
52,1935-05-01,108.7,0.0,9,0
53,1935-06-01,109.7,0.0,9,0
54,1935-07-01,118.8,0.0,9,0
55,1935-08-01,125.9,0.0,9,0
56,1935-09-03,127.3,0.0,9,1
57,1935-10-01,131.5,0.0,9,1
58,1935-11-01,141.3,0.0,9,1
59,1935-12-02,140.7,0.0,9,1
60,1936-01-02,144.1,0.0,9,1
61,1936-02-01,149.6,0.0,9,1
62,1936-03-02,154.1,0.0,9,1
63,1936-04-01,159.0,0.0,9,1
64,1936-05-01,147.1,0.0,9,1
65,1936-06-01,152.8,0.0,9,1
66,1936-07-01,158.4,0.0,9,1
67,1936-08-01,165.4,0.0,9,1
68,1936-09-01,166.4,0.0,9,1
69,1936-10-01,168.3,0.0,9,1
70,1936-11-02,176.7,0.0,9,1
71,1936-12-01,182.1,0.0,9,1
72,1937-01-02,178.5,0.0,9,1
73,1937-02-01,186.6,0.0,9,1
74,1937-03-01,187.7,0.0,9,1
75,1937-04-01,185.2,0.0,9,1
76,1937-05-01,174.4,0.0,9,1
77,1937-06-01,171.6,0.0,9,1
78,1937-07-01,170.1,0.0,9,1
79,1937-08-02,186.9,0.0,9,1
80,1937-09-01,173.1,0.0,9,0
81,1937-10-01,153.9,0.0,9,0
82,1937-11-01,135.9,0.0,9,0
83,1937-12-01,122.1,0.0,9,0
84,1938-01-03,120.6,0.0,9,0
85,1938-02-01,124.0,0.0,9,0
86,1938-03-01,130.5,0.0,9,0
87,1938-04-01,103.0,0.0,9,0
88,1938-05-02,110.1,0.0,9,0
89,1938-06-01,110.6,0.0,9,0
90,1938-07-01,136.5,0.0,9,0
91,1938-08-01,140.4,0.0,9,1
92,1938-09-01,138.4,0.0,9,1
93,1938-10-01,143.1,0.0,9,1
94,1938-11-01,151.4,0.0,9,1
95,1938-12-01,148.6,0.0,9,1
96,1939-01-03,153.6,0.0,9,1
97,1939-02-01,142.4,0.0,9,1
98,1939-03-01,147.2,0.0,9,1
99,1939-04-01,132.8,0.0,9,0
100,1939-05-01,127.8,0.0,9,0
101,1939-06-01,136.2,0.0,9,0
102,1939-07-01,131.7,0.0,9,0
103,1939-08-01,143.4,0.0,9,0
104,1939-09-01,135.3,0.0,9,0
105,1939-10-02,151.4,0.0,9,0
106,1939-11-01,151.6,0.0,9,1
107,1939-12-01,146.5,0.0,9,0
108,1940-01-02,151.4,0.0,9,1
109,1940-02-01,145.2,0.0,9,1
110,1940-03-01,146.2,0.0,9,1
111,1940-04-01,147.7,0.0,9,1
112,1940-05-01,147.1,0.0,9,1
113,1940-06-01,115.7,0.0,9,0
114,1940-07-01,121.1,0.0,9,0
115,1940-08-01,126.1,0.0,9,0
116,1940-09-03,129.7,0.0,9,0
117,1940-10-01,134.3,0.0,9,0
118,1940-11-01,134.4,0.0,9,0
119,1940-12-02,130.9,0.0,9,0
120,1941-01-02,130.6,0.0,9,0
121,1941-02-01,123.3,0.0,9,0
122,1941-03-01,121.9,0.0,9,1
123,1941-04-01,123.3,0.0,9,1
124,1941-05-01,115.3,0.0,9,0
125,1941-06-02,116.2,0.0,9,0
126,1941-07-01,122.9,0.0,9,0
127,1941-08-01,128.2,0.0,9,0
128,1941-09-02,128.3,0.0,9,0
129,1941-10-01,126.9,0.0,9,0
130,1941-11-01,118.1,0.0,9,0
131,1941-12-01,113.6,0.0,9,0
132,1942-01-02,112.8,0.0,9,0
133,1942-02-02,109.5,0.0,9,0
134,1942-03-02,105.8,0.0,9,0
135,1942-04-01,100.0,0.0,9,0
136,1942-05-01,95.8,0.0,9,1
137,1942-06-01,101.4,0.0,9,0
138,1942-07-01,102.7,0.0,9,0
139,1942-08-01,105.9,0.0,9,0
140,1942-09-01,106.3,0.0,9,0
141,1942-10-01,109.7,0.0,9,0
142,1942-11-02,114.7,0.0,9,1
143,1942-12-01,114.6,0.0,9,1
144,1943-01-02,119.9,0.0,9,1
145,1943-02-01,125.9,0.0,9,0
146,1943-03-01,129.4,0.0,9,1
147,1943-04-01,136.6,0.0,9,1
148,1943-05-01,136.2,0.0,9,1
149,1943-06-01,142.4,0.0,9,1
150,1943-07-01,143.6,0.0,9,1
151,1943-08-02,134.0,0.0,9,1
152,1943-09-01,137.1,0.0,9,1
153,1943-10-01,140.3,0.0,9,1
154,1943-11-01,138.5,0.0,9,1
155,1943-12-01,130.7,0.0,9,1
156,1944-01-03,135.9,0.0,9,0
157,1944-02-01,137.5,0.0,9,1
158,1944-03-01,136.4,0.0,9,0
159,1944-04-01,138.8,0.0,9,0
160,1944-05-01,137.1,0.0,9,1
161,1944-06-01,142.1,0.0,9,1
162,1944-07-01,148.5,0.0,9,1
163,1944-08-01,146.4,0.0,9,1
164,1944-09-01,147.2,0.0,9,1
165,1944-10-02,146.9,0.0,9,1
166,1944-11-01,146.7,0.0,9,1
167,1944-12-01,147.3,0.0,9,1
168,1945-01-02,152.6,0.0,9,1
169,1945-02-01,153.8,0.0,9,1
170,1945-03-01,160.7,0.0,9,1
171,1945-04-02,155.9,0.0,9,1
172,1945-05-01,165.1,0.0,9,1
173,1945-06-01,168.1,0.0,9,1
174,1945-07-02,165.9,0.0,9,1
175,1945-08-01,162.7,0.0,9,1
176,1945-09-04,173.9,0.0,9,1
177,1945-10-01,183.4,0.0,9,1
178,1945-11-01,188.8,0.0,9,1
179,1945-12-01,192.4,0.0,9,1
180,1946-01-02,191.7,0.0,4,1
181,1946-02-01,205.8,0.0,4,1
182,1946-03-01,189.4,0.0,4,1
183,1946-04-01,199.2,0.0,4,1
184,1946-05-01,205.7,0.0,4,1
185,1946-06-03,211.5,0.0,4,1
186,1946-07-01,206.5,0.0,4,1
187,1946-08-01,202.3,0.0,4,1
188,1946-09-03,178.7,0.0,4,0
189,1946-10-01,171.5,0.0,4,0
190,1946-11-01,171.8,0.0,4,0
191,1946-12-02,167.5,0.0,4,0
192,1947-01-02,176.4,0.0,9,0
193,1947-02-01,180.9,0.0,9,0
194,1947-03-01,179.3,0.0,9,0
195,1947-04-01,177.5,0.0,9,0
196,1947-05-01,171.9,0.0,9,0
197,1947-06-02,168.0,0.0,9,0
198,1947-07-01,180.3,0.0,9,1
199,1947-08-01,183.8,0.0,9,1
200,1947-09-02,179.8,0.0,9,1
201,1947-10-01,178.1,0.0,9,1
202,1947-11-01,182.5,0.0,9,1
203,1947-12-01,180.6,0.0,9,1
204,1948-01-02,181.0,0.0,9,1
205,1948-02-02,174.9,0.0,9,1
206,1948-03-01,168.1,0.0,9,1
207,1948-04-01,177.6,0.0,9,0
208,1948-05-01,180.3,0.0,9,0
209,1948-06-01,191.2,0.0,9,1
210,1948-07-01,189.0,0.0,9,1
211,1948-08-02,181.1,0.0,9,0
212,1948-09-01,183.6,0.0,9,1
213,1948-10-01,179.9,0.0,9,0
214,1948-11-01,189.8,0.0,9,1
215,1948-12-01,173.2,0.0,9,1
216,1949-01-03,175.0,0.0,9,0
217,1949-02-01,180.4,0.0,9,1
218,1949-03-01,174.2,0.0,9,0
219,1949-04-01,176.3,0.0,9,0
220,1949-05-02,174.5,0.0,9,0
221,1949-06-01,168.0,0.0,9,0
222,1949-07-01,168.2,0.0,9,0
223,1949-08-01,176.8,0.0,9,0
224,1949-09-01,179.5,0.0,9,1
225,1949-10-01,182.0,0.0,9,1
226,1949-11-01,191.2,0.0,9,1
227,1949-12-01,192.7,0.0,9,1
228,1950-01-03,198.9,0.0,9,1
229,1950-02-01,201.9,0.0,9,1
230,1950-03-01,203.6,0.0,9,1
231,1950-04-01,206.4,0.0,9,1
232,1950-05-01,215.8,0.0,9,1
233,1950-06-01,223.2,0.0,9,1
234,1950-07-03,208.4,0.0,9,1
235,1950-08-01,211.9,0.0,9,1
236,1950-09-01,218.4,0.0,9,1
237,1950-10-02,228.9,0.0,9,1
238,1950-11-01,225.7,0.0,9,1
239,1950-12-01,228.9,0.0,9,1
240,1951-01-02,239.9,0.0,6,1
241,1951-02-01,250.8,0.0,6,1
242,1951-03-01,252.8,0.0,6,1
243,1951-04-02,246.7,0.0,6,1
244,1951-05-01,260.7,0.0,6,1
245,1951-06-01,249.3,0.0,6,1
246,1951-07-02,244.0,0.0,6,1
247,1951-08-01,259.9,0.0,6,1
248,1951-09-04,270.6,0.0,6,1
249,1951-10-01,272.6,0.0,6,1
250,1951-11-01,264.1,0.0,6,1
251,1951-12-01,262.3,0.0,6,1
252,1952-01-02,269.9,0.0,6,1
253,1952-02-01,271.7,0.0,6,1
254,1952-03-01,260.3,0.0,6,0
255,1952-04-01,267.2,0.0,6,0
256,1952-05-01,256.4,0.0,6,0
257,1952-06-02,262.3,0.0,6,1
258,1952-07-01,275.5,0.0,6,1
259,1952-08-01,279.8,0.0,6,1
260,1952-09-02,276.4,0.0,6,1
261,1952-10-01,270.2,0.0,6,1
262,1952-11-03,270.2,0.0,6,1
263,1952-12-01,283.7,0.0,6,1
264,1953-01-02,292.1,0.0,6,1
265,1953-02-02,290.0,0.0,6,1
266,1953-03-02,284.7,0.0,6,1
267,1953-04-01,280.1,0.0,6,1
268,1953-05-01,275.7,0.0,6,1
269,1953-06-01,268.4,0.0,6,0
270,1953-07-01,269.4,0.0,6,0
271,1953-08-03,276.1,0.0,6,0
272,1953-09-01,262.5,0.0,6,0
273,1953-10-01,265.7,0.0,6,0
274,1953-11-02,276.7,0.0,6,1
275,1953-12-01,281.1,0.0,6,1
276,1954-01-04,282.9,0.0,6,1
277,1954-02-01,291.8,0.0,6,1
278,1954-03-01,296.6,0.0,6,1
279,1954-04-01,306.3,0.0,6,1
280,1954-05-03,319.4,0.0,6,1
281,1954-06-01,328.7,0.0,6,1
282,1954-07-01,334.1,0.0,6,1
283,1954-08-02,349.6,0.0,6,1
284,1954-09-01,338.1,0.0,6,1
285,1954-10-01,359.9,0.0,6,1
286,1954-11-01,354.0,0.0,6,1
287,1954-12-01,384.0,0.0,6,1
288,1955-01-03,408.9,0.0,6,1
289,1955-02-01,409.7,0.0,6,1
290,1955-03-01,413.7,0.0,6,1
291,1955-04-01,413.8,0.0,6,1
292,1955-05-02,426.3,0.0,6,1
293,1955-06-01,424.9,0.0,6,1
294,1955-07-01,453.8,0.0,6,1
295,1955-08-01,460.3,0.0,6,1
296,1955-09-01,469.6,0.0,6,1
297,1955-10-03,455.7,0.0,6,1
298,1955-11-01,454.9,0.0,6,1
299,1955-12-01,481.4,0.0,6,1
300,1956-01-03,485.8,0.0,6,1
301,1956-02-01,473.3,0.0,6,1
302,1956-03-01,486.7,0.0,6,1
303,1956-04-02,515.1,0.0,6,1
304,1956-05-01,514.0,0.0,6,1
305,1956-06-01,480.6,0.0,6,0
306,1956-07-02,491.9,0.0,6,1
307,1956-08-01,518.7,0.0,6,1
308,1956-09-04,507.7,0.0,6,1
309,1956-10-01,468.7,0.0,6,0
310,1956-11-01,487.6,0.0,6,0
311,1956-12-03,480.6,0.0,6,1
312,1957-01-02,496.0,0.0,6,1
313,1957-02-01,477.2,0.0,6,0
314,1957-03-01,468.9,0.0,6,0
315,1957-04-01,475.0,0.0,6,1
316,1957-05-01,495.8,0.0,6,1
317,1957-06-03,503.8,0.0,6,1
318,1957-07-01,503.3,0.0,6,1
319,1957-08-01,506.2,0.0,6,1
320,1957-09-03,486.1,0.0,6,1
321,1957-10-01,460.8,0.0,6,0
322,1957-11-01,434.7,0.0,6,0
323,1957-12-02,446.9,0.0,6,0
324,1958-01-02,439.3,0.0,6,0
325,1958-02-03,454.0,0.0,6,0
326,1958-03-03,444.4,0.0,6,0
327,1958-04-01,445.5,0.0,6,0
328,1958-05-01,457.0,0.0,6,1
329,1958-06-02,466.1,0.0,6,1
330,1958-07-01,478.8,0.0,6,1
331,1958-08-01,505.4,0.0,6,1
332,1958-09-02,511.8,0.0,6,1
333,1958-10-01,530.9,0.0,6,1
334,1958-11-03,545.2,0.0,6,1
335,1958-12-01,560.1,0.0,6,1
336,1959-01-02,587.6,0.0,4,1
337,1959-02-02,592.2,0.0,4,1
338,1959-03-02,605.0,0.0,4,1
339,1959-04-01,602.9,0.0,4,1
340,1959-05-01,625.1,0.0,4,1
341,1959-06-01,643.5,0.0,4,1
342,1959-07-01,650.9,0.0,4,1
343,1959-08-03,678.1,0.0,4,1
344,1959-09-01,655.9,0.0,4,1
345,1959-10-01,633.6,0.0,4,0
346,1959-11-02,645.5,0.0,4,0
347,1959-12-01,664.4,0.0,4,0
348,1960-01-04,679.1,0.0,6,1
349,1960-02-01,626.2,0.0,6,0
350,1960-03-01,626.9,0.0,6,0
351,1960-04-01,616.0,0.0,6,0
352,1960-05-02,599.6,0.0,6,0
353,1960-06-01,624.9,0.0,6,0
354,1960-07-01,641.3,0.0,6,0
355,1960-08-01,617.9,0.0,6,0
356,1960-09-01,626.1,0.0,6,0
357,1960-10-03,577.8,0.0,6,0
358,1960-11-01,585.2,0.0,6,0
359,1960-12-01,594.6,0.0,6,0
360,1961-01-03,610.3,0.0,6,0
361,1961-02-01,649.4,0.0,6,1
362,1961-03-01,663.0,0.0,6,1
363,1961-04-03,677.6,0.0,6,1
364,1961-05-01,677.1,0.0,6,1
365,1961-06-01,695.4,0.0,6,1
366,1961-07-03,689.8,0.0,6,1
367,1961-08-01,713.9,0.0,6,1
368,1961-09-01,721.2,0.0,6,1
369,1961-10-02,699.8,0.0,6,1
370,1961-11-01,703.8,0.0,6,1
371,1961-12-01,728.8,0.0,6,1
372,1962-01-02,724.7,0.0,6,1
373,1962-02-01,702.5,0.0,6,0
374,1962-03-01,711.8,0.0,6,0
375,1962-04-02,705.4,0.0,6,1
376,1962-05-01,671.2,0.0,6,0
377,1962-06-01,611.1,0.0,6,0
378,1962-07-02,573.8,0.0,6,0
379,1962-08-01,591.4,0.0,6,0
380,1962-09-04,602.5,0.0,6,0
381,1962-10-01,572.0,0.0,6,0
382,1962-11-01,597.1,0.0,6,0
383,1962-12-03,646.4,0.0,6,1
384,1963-01-02,646.8,0.0,6,1
385,1963-02-01,683.2,0.0,6,1
386,1963-03-01,659.7,0.0,6,1
387,1963-04-01,685.9,0.0,6,1
388,1963-05-01,719.7,0.0,6,1
389,1963-06-03,726.3,0.0,6,1
390,1963-07-01,701.4,0.0,6,1
391,1963-08-01,694.9,0.0,6,1
392,1963-09-03,732.0,0.0,6,1
393,1963-10-01,738.3,0.0,6,1
394,1963-11-01,753.7,0.0,6,1
395,1963-12-02,751.9,0.0,6,1
396,1964-01-02,766.1,0.0,6,1
397,1964-02-03,784.7,0.0,6,1
398,1964-03-02,802.8,0.0,6,1
399,1964-04-01,816.1,0.0,6,1
400,1964-05-01,817.1,0.0,6,1
401,1964-06-01,818.6,0.0,6,1
402,1964-07-01,838.1,0.0,6,1
403,1964-08-03,840.4,0.0,6,1
404,1964-09-01,844.0,0.0,6,1
405,1964-10-01,872.0,0.0,6,1
406,1964-11-02,875.5,0.0,6,1
407,1964-12-01,864.4,0.0,6,1
408,1965-01-04,869.8,0.0,6,1
409,1965-02-01,903.7,0.0,6,1
410,1965-03-01,899.8,0.0,6,1
411,1965-04-01,890.3,0.0,6,1
412,1965-05-03,922.1,0.0,6,1
413,1965-06-01,908.5,0.0,6,1
414,1965-07-01,871.6,0.0,6,1
415,1965-08-02,881.9,0.0,6,0
416,1965-09-01,893.6,0.0,6,0
417,1965-10-01,929.7,0.0,6,1
418,1965-11-01,959.0,0.0,6,1
419,1965-12-01,947.6,0.0,6,1
420,1966-01-03,968.5,0.0,6,1
421,1966-02-01,975.9,0.0,6,1
422,1966-03-01,938.2,0.0,6,1
423,1966-04-01,931.3,0.0,6,1
424,1966-05-02,932.0,0.0,6,0
425,1966-06-01,883.6,0.0,6,0
426,1966-07-01,877.1,0.0,6,0
427,1966-08-01,835.2,0.0,6,0
428,1966-09-01,792.1,0.0,6,0
429,1966-10-03,758.0,0.0,6,0
430,1966-11-01,809.6,0.0,6,0
431,1966-12-01,789.8,0.0,6,0
432,1967-01-03,786.4,0.0,6,0
433,1967-02-01,848.4,0.0,6,1
434,1967-03-01,843.5,0.0,6,1
435,1967-04-03,860.0,0.0,6,1
436,1967-05-01,892.9,0.0,6,1
437,1967-06-01,865.0,0.0,6,1
438,1967-07-03,859.7,0.0,6,1
439,1967-08-01,913.0,0.0,6,1
440,1967-09-01,901.2,0.0,6,1
441,1967-10-02,921.0,0.0,6,1
442,1967-11-01,867.1,0.0,6,0
443,1967-12-01,879.2,0.0,6,1
444,1968-01-02,906.8,0.0,6,1
445,1968-02-01,861.4,0.0,6,0
446,1968-03-01,840.4,0.0,6,0
447,1968-04-01,861.3,0.0,6,0
448,1968-05-01,913.2,0.0,6,1
449,1968-06-03,905.4,0.0,6,1
450,1968-07-01,896.4,0.0,6,0
451,1968-08-01,878.1,0.0,6,1
452,1968-09-03,900.4,0.0,6,1
453,1968-10-01,942.3,0.0,6,1
454,1968-11-01,948.4,0.0,6,1
455,1968-12-02,983.3,0.0,6,1
456,1969-01-02,947.7,0.0,6,1
457,1969-02-03,946.9,0.0,6,1
458,1969-03-03,908.6,0.0,6,1
459,1969-04-01,933.1,0.0,6,0
460,1969-05-01,949.2,0.0,6,1
461,1969-06-02,933.2,0.0,6,0
462,1969-07-01,875.9,0.0,6,0
463,1969-08-01,826.6,0.0,6,0
464,1969-09-02,837.8,0.0,6,0
465,1969-10-01,806.9,0.0,6,0
466,1969-11-03,854.5,0.0,6,0
467,1969-12-01,805.0,0.0,6,0
468,1970-01-02,809.2,0.0,6,0
469,1970-02-02,746.44,0.0,6,0
470,1970-03-02,780.23,0.0,6,0
471,1970-04-01,792.04,0.0,6,0
472,1970-05-01,733.63,0.0,6,0
473,1970-06-01,710.36,0.0,6,0
474,1970-07-01,687.64,0.0,6,0
475,1970-08-03,722.96,0.0,6,0
476,1970-09-01,758.15,0.0,6,0
477,1970-10-01,760.68,0.0,6,0
478,1970-11-02,758.01,0.0,6,1
479,1970-12-01,794.29,0.0,6,1
480,1971-01-04,830.57,0.0,6,1
481,1971-02-01,877.81,0.0,6,1
482,1971-03-01,882.53,0.0,6,1
483,1971-04-01,903.88,0.0,6,1
484,1971-05-03,932.41,0.0,6,1
485,1971-06-01,913.65,0.0,6,1
486,1971-07-01,893.03,0.0,6,1
487,1971-08-02,864.92,0.0,6,0
488,1971-09-01,899.02,0.0,6,1
489,1971-10-01,893.98,0.0,6,0
490,1971-11-01,825.86,0.0,6,0
491,1971-12-01,846.01,0.0,6,0
492,1972-01-03,889.3,0.0,5,1
493,1972-02-01,901.79,0.0,5,1
494,1972-03-01,935.43,0.0,5,1
495,1972-04-03,940.92,0.0,5,1
496,1972-05-01,942.28,0.0,5,1
497,1972-06-01,960.72,0.0,5,1
498,1972-07-03,928.66,0.0,5,1
499,1972-08-01,930.46,0.0,5,0
500,1972-09-01,970.05,0.0,5,1
501,1972-10-02,953.27,0.0,5,1
502,1972-11-01,968.54,0.0,5,1
503,1972-12-01,1023.93,0.0,5,0
504,1973-01-02,1031.68,0.0,6,0
505,1973-02-01,985.78,0.0,6,1
506,1973-03-01,949.65,0.0,6,0
507,1973-04-02,936.18,0.0,6,0
508,1973-05-01,921.21,0.0,6,0
509,1973-06-01,893.96,0.0,6,1
510,1973-07-02,880.57,0.0,6,1
511,1973-08-01,912.18,0.0,6,0
512,1973-09-04,895.39,0.0,6,0
513,1973-10-01,948.83,0.0,6,1
514,1973-11-01,948.83,0.0,6,1
515,1973-12-03,806.52,0.0,6,0
516,1974-01-02,855.32,0.0,8,0
517,1974-02-01,843.94,0.0,8,0
518,1974-03-01,851.92,0.0,8,0
519,1974-04-01,843.48,0.0,8,0
520,1974-05-01,853.88,0.0,8,0
521,1974-06-03,821.26,0.0,8,0
522,1974-07-01,806.24,0.0,8,0
523,1974-08-01,751.1,0.0,8,0
524,1974-09-03,663.33,0.0,8,0
525,1974-10-01,604.82,0.0,8,0
526,1974-11-01,665.28,0.0,8,0
527,1974-12-02,603.02,0.0,8,0
528,1975-01-02,632.04,0.0,8,0
529,1975-02-03,711.44,0.0,8,0
530,1975-03-03,753.13,0.0,8,0
531,1975-04-01,761.58,0.0,8,1
532,1975-05-01,830.96,0.0,8,1
533,1975-06-02,846.61,0.0,8,1
534,1975-07-01,877.42,0.0,8,1
535,1975-08-01,826.5,0.0,8,1
536,1975-09-02,823.69,0.0,8,1
537,1975-10-01,784.16,0.0,8,1
538,1975-11-03,825.72,0.0,8,1
539,1975-12-01,856.34,0.0,8,1
540,1976-01-02,858.71,0.0,8,1
541,1976-02-02,971.35,0.0,8,1
542,1976-03-01,975.36,0.0,8,1
543,1976-04-01,994.1,0.0,8,1
