,Date,Close,Dividend,MomentumType,Enter
544,1976-05-03,990.32,0.0,8,1
545,1976-06-01,973.13,0.0,8,1
546,1976-07-01,994.84,0.0,8,1
547,1976-08-02,982.26,0.0,8,1
548,1976-09-01,985.95,0.0,8,1
549,1976-10-01,979.89,0.0,8,1
550,1976-11-01,966.09,0.0,8,0
551,1976-12-01,949.38,0.0,8,0
552,1977-01-03,999.75,0.0,8,1
553,1977-02-01,958.36,0.0,8,0
554,1977-03-01,944.73,0.0,8,0
555,1977-04-01,927.36,0.0,8,0
556,1977-05-02,931.22,0.0,8,0
557,1977-06-01,906.55,0.0,8,0
558,1977-07-01,912.65,0.0,8,0
559,1977-08-01,891.81,0.0,8,0
560,1977-09-01,864.86,0.0,8,0
561,1977-10-03,851.96,0.0,8,0
562,1977-11-01,806.91,0.0,8,0
563,1977-12-01,825.71,0.0,8,0
564,1978-01-03,817.74,0.0,8,0
565,1978-02-01,774.34,0.0,8,0
566,1978-03-01,743.33,0.0,8,0
567,1978-04-03,751.04,0.0,8,0
568,1978-05-01,844.33,0.0,8,0
569,1978-06-01,840.7,0.0,8,0
570,1978-07-03,812.89,0.0,8,1
571,1978-08-01,860.71,0.0,8,1
572,1978-09-01,879.33,0.0,8,1
573,1978-10-02,871.36,0.0,8,1
574,1978-11-01,827.79,0.0,8,1
575,1978-12-01,811.5,0.0,8,1
576,1979-01-02,811.42,0.0,8,0
577,1979-02-01,840.87,0.0,8,1
578,1979-03-01,815.84,0.0,8,1
579,1979-04-02,855.25,0.0,8,0
580,1979-05-01,855.51,0.0,8,0
581,1979-06-01,821.21,0.0,8,0
582,1979-07-02,834.04,0.0,8,1
583,1979-08-01,850.34,0.0,8,1
584,1979-09-04,872.61,0.0,8,1
585,1979-10-01,872.95,0.0,8,1
586,1979-11-01,820.14,0.0,8,1
587,1979-12-03,819.62,0.0,8,0
588,1980-01-02,824.57,0.0,8,0
589,1980-02-01,881.48,0.0,8,1
590,1980-03-03,854.35,0.0,8,1
591,1980-04-01,784.47,0.0,8,0
592,1980-05-01,808.79,0.0,8,0
593,1980-06-02,847.35,0.0,8,0
594,1980-07-01,872.27,0.0,8,1
595,1980-08-01,931.48,0.0,8,1
596,1980-09-02,940.78,0.0,8,1
597,1980-10-01,939.42,0.0,8,1
598,1980-11-03,937.2,0.0,8,1
599,1980-12-01,969.45,0.0,8,1
600,1981-01-02,972.78,0.0,8,1
601,1981-02-02,932.25,0.0,8,1
602,1981-03-02,977.99,0.0,8,1
603,1981-04-01,1014.14,0.0,8,0
604,1981-05-01,995.59,0.0,8,1
605,1981-06-01,997.96,0.0,8,1
606,1981-07-01,967.66,0.0,8,1
607,1981-08-03,946.25,0.0,8,0
608,1981-09-01,882.71,0.0,8,0
609,1981-10-01,852.26,0.0,8,0
610,1981-11-02,866.82,0.0,8,0
611,1981-12-01,890.22,0.0,8,1
612,1982-01-04,882.52,0.0,8,0
613,1982-02-01,851.69,0.0,8,0
614,1982-03-01,828.39,0.0,8,0
615,1982-04-01,833.24,0.0,8,0
616,1982-05-03,849.03,0.0,8,0
617,1982-06-01,814.97,0.0,8,0
618,1982-07-01,803.27,0.0,8,0
619,1982-08-02,822.11,0.0,8,0
620,1982-09-01,895.05,0.0,8,1
621,1982-10-01,907.74,0.0,8,1
622,1982-11-01,1005.7,0.0,8,0
623,1982-12-01,1031.09,0.0,8,0
624,1983-01-03,1027.04,0.0,8,0
625,1983-02-01,1059.79,0.0,8,0
626,1983-03-01,1130.71,0.0,8,0
627,1983-04-04,1127.61,0.0,8,0
628,1983-05-02,1204.33,0.0,8,0
629,1983-06-01,1202.21,0.0,8,0
630,1983-07-01,1225.26,0.0,8,1
631,1983-08-01,1194.21,0.0,8,1
632,1983-09-01,1206.81,0.0,8,1
633,1983-10-03,1231.3,0.0,8,1
634,1983-11-01,1229.27,0.0,8,1
635,1983-12-01,1275.1,0.0,8,1
636,1984-01-03,1252.74,0.0,8,1
637,1984-02-01,1212.31,0.0,8,1
638,1984-03-01,1159.44,0.0,8,0
639,1984-04-02,1153.16,0.0,8,0
640,1984-05-01,1183.0,0.0,8,0
641,1984-06-01,1124.35,0.0,8,0
642,1984-07-02,1130.08,0.0,8,0
643,1984-08-01,1134.61,0.0,8,0
644,1984-09-04,1212.35,0.0,8,0
645,1984-10-01,1198.98,0.0,8,0
646,1984-11-01,1217.09,0.0,8,1
647,1984-12-03,1182.42,0.0,8,1
648,1985-01-02,1198.87,0.0,8,1
649,1985-02-01,1277.72,0.0,8,1
650,1985-03-01,1299.36,0.0,8,1
651,1985-04-01,1272.75,0.0,8,1
652,1985-05-01,1242.05,0.0,8,1
653,1985-06-03,1310.93,0.0,8,1
654,1985-07-01,1337.14,0.0,8,1
655,1985-08-01,1355.62,0.0,8,1
656,1985-09-03,1329.19,0.0,8,1
657,1985-10-01,1340.95,0.0,8,1
658,1985-11-01,1390.25,0.0,8,1
659,1985-12-02,1457.91,0.0,8,1
660,1986-01-02,1537.73,0.0,8,1
661,1986-02-03,1594.27,0.0,8,1
662,1986-03-03,1696.67,0.0,8,1
663,1986-04-01,1790.11,0.0,8,1
664,1986-05-01,1777.78,0.0,8,1
665,1986-06-02,1861.95,0.0,8,1
666,1986-07-01,1903.54,0.0,8,1
667,1986-08-01,1763.64,0.0,8,1
668,1986-09-02,1870.36,0.0,8,1
669,1986-10-01,1782.9,0.0,8,1
670,1986-11-03,1894.26,0.0,8,1
671,1986-12-01,1912.54,0.0,8,1
672,1987-01-02,1927.31,0.0,5,1
673,1987-02-02,2179.42,0.0,5,1
674,1987-03-02,2220.47,0.0,5,1
675,1987-04-01,2316.05,0.0,5,1
676,1987-05-01,2280.4,0.0,5,1
677,1987-06-01,2288.23,0.0,5,1
678,1987-07-01,2409.76,0.0,5,1
679,1987-08-03,2557.08,0.0,5,1
680,1987-09-01,2610.97,0.0,5,1
681,1987-10-01,2639.2,0.0,5,1
682,1987-11-02,2014.09,0.0,5,0
683,1987-12-01,1842.34,0.0,5,0
684,1988-01-04,2015.25,0.0,8,0
685,1988-02-01,1944.63,0.0,8,0
686,1988-03-01,2070.47,0.0,8,0
687,1988-04-04,1980.6,0.0,8,0
688,1988-05-02,2043.27,0.0,8,0
689,1988-06-01,2064.01,0.0,8,0
690,1988-07-01,2131.58,0.0,8,1
691,1988-08-01,2130.51,0.0,8,1
692,1988-09-01,2002.31,0.0,8,0
693,1988-10-03,2105.26,0.0,8,1
694,1988-11-01,2150.96,0.0,8,1
695,1988-12-01,2101.88,0.0,8,1
696,1989-01-03,2144.64,0.0,5,1
697,1989-02-01,2338.21,0.0,5,1
698,1989-03-01,2243.04,0.0,5,1
699,1989-04-03,2304.8,0.0,5,1
700,1989-05-01,2414.96,0.0,5,1
701,1989-06-01,2490.63,0.0,5,1
702,1989-07-03,2452.77,0.0,5,1
703,1989-08-01,2641.12,0.0,5,1
704,1989-09-01,2752.09,0.0,5,1
705,1989-10-02,2713.72,0.0,5,1
706,1989-11-01,2645.9,0.0,5,1
707,1989-12-01,2747.65,0.0,5,1
708,1990-01-02,2810.15,0.0,5,1
709,1990-02-01,2586.26,0.0,5,0
710,1990-03-01,2635.59,0.0,5,0
711,1990-04-02,2700.45,0.0,5,1
712,1990-05-01,2668.92,0.0,5,0
713,1990-06-01,2900.97,0.0,5,1
714,1990-07-02,2899.26,0.0,5,1
715,1990-08-01,2899.26,0.0,5,1
716,1990-09-04,2613.37,0.0,5,0
717,1990-10-01,2515.84,0.0,5,0
718,1990-11-01,2454.95,0.0,5,0
719,1990-12-03,2565.59,0.0,5,0
720,1991-01-02,2610.64,0.0,8,0
721,1991-02-01,2730.69,0.0,8,0
722,1991-03-01,2909.9,0.0,8,1
723,1991-04-01,2881.19,0.0,8,0
724,1991-05-01,2930.2,0.0,8,1
725,1991-06-03,3035.33,0.0,8,1
726,1991-07-01,2958.41,0.0,8,1
727,1991-08-01,3017.67,0.0,8,1
728,1991-09-03,3017.67,0.0,8,1
729,1991-10-01,3018.34,0.0,8,1
730,1991-11-01,3056.35,0.0,8,1
731,1991-12-02,2935.38,0.0,8,1
732,1992-01-02,3172.41,0.0,9,1
733,1992-02-03,3234.12,0.0,9,1
734,1992-03-02,3275.27,0.0,9,1
735,1992-04-01,3249.33,0.0,9,1
736,1992-05-01,3336.09,0.0,9,1
737,1992-06-01,3413.21,0.0,9,1
738,1992-07-01,3354.1,0.0,9,1
739,1992-08-03,3395.4,0.0,9,1
740,1992-09-01,3266.26,0.0,9,1
741,1992-10-01,3254.37,0.0,9,1
742,1992-11-02,3262.21,0.0,9,1
743,1992-12-01,3294.36,0.0,9,1
744,1993-01-04,3309.22,0.0,8,0
745,1993-02-01,3332.18,0.0,8,0
746,1993-03-01,3355.41,0.0,8,1
747,1993-04-01,3439.44,0.0,8,1
748,1993-05-03,3446.46,0.0,8,1
749,1993-06-01,3552.34,0.0,8,1
750,1993-07-01,3510.54,0.0,8,1
751,1993-08-02,3560.99,0.0,8,1
752,1993-09-01,3645.1,0.0,8,1
753,1993-10-01,3581.11,0.0,8,1
754,1993-11-01,3692.61,0.0,8,1
755,1993-12-01,3697.08,0.0,8,1
756,1994-01-03,3756.6,0.0,8,1
757,1994-02-01,3964.01,0.0,8,1
758,1994-03-01,3809.23,0.0,8,1
759,1994-04-04,3593.35,0.0,8,1
760,1994-05-02,3701.02,0.0,8,1
761,1994-06-01,3760.83,0.0,8,1
762,1994-07-01,3646.65,0.0,8,0
763,1994-08-01,3798.17,0.0,8,1
764,1994-09-01,3901.44,0.0,8,1
765,1994-10-03,3846.89,0.0,8,0
766,1994-11-01,3863.37,0.0,8,1
767,1994-12-01,3700.87,0.0,8,1
768,1995-01-03,3838.48,0.0,12,1
769,1995-02-01,3847.56,0.0,12,0
770,1995-03-01,3994.8,0.0,12,1
771,1995-04-03,4168.41,0.0,12,1
772,1995-05-01,4316.08,0.0,12,1
773,1995-06-01,4472.75,0.0,12,1
774,1995-07-03,4585.15,0.0,12,1
775,1995-08-01,4700.37,0.0,12,1
776,1995-09-01,4647.54,0.0,12,1
777,1995-10-02,4761.26,0.0,12,1
778,1995-11-01,4766.68,0.0,12,1
779,1995-12-01,5087.13,0.0,12,1
780,1996-01-02,5177.45,0.0,9,1
781,1996-02-01,5405.06,0.0,9,1
782,1996-03-01,5536.56,0.0,9,1
783,1996-04-01,5637.72,0.0,9,1
784,1996-05-01,5575.22,0.0,9,1
785,1996-06-03,5624.71,0.0,9,1
786,1996-07-01,5729.98,0.0,9,1
787,1996-08-01,5594.75,0.0,9,1
788,1996-09-03,5648.39,0.0,9,1
789,1996-10-01,5904.9,0.0,9,1
790,1996-11-01,6021.93,0.0,9,1
791,1996-12-02,6521.7,0.0,9,1
792,1997-01-02,6442.49,0.0,9,1
793,1997-02-03,6806.16,0.0,9,1
794,1997-03-03,6918.92,0.0,9,1
795,1997-04-01,6611.05,0.0,9,1
796,1997-05-01,6976.48,0.0,9,1
797,1997-06-02,7289.4,0.0,9,1
798,1997-07-01,7722.33,0.0,9,1
799,1997-08-01,8194.04,0.0,9,1
800,1997-09-02,7879.78,0.0,9,1
801,1997-10-01,8015.5,0.0,9,1
802,1997-11-03,7674.39,0.0,9,1
803,1997-12-01,8013.11,0.0,9,1
804,1998-01-02,7965.04,0.0,7,1
805,1998-02-02,8107.78,0.0,7,1
806,1998-03-02,8550.45,0.0,7,1
807,1998-04-01,8868.32,0.0,7,1
808,1998-05-01,9147.07,0.0,7,1
809,1998-06-01,8922.37,0.0,7,1
810,1998-07-01,9048.67,0.0,7,1
811,1998-08-03,8786.74,0.0,7,1
812,1998-09-01,7827.43,0.0,7,0
813,1998-10-01,7632.53,0.0,7,0
814,1998-11-02,8706.15,0.0,7,0
815,1998-12-01,9133.54,0.0,7,0
816,1999-01-04,9184.27,0.0,2,1
817,1999-02-01,9345.7,0.0,2,1
818,1999-03-01,9324.78,0.0,2,1
819,1999-04-01,9832.51,0.0,2,1
820,1999-05-03,11014.69,0.0,2,0
821,1999-06-01,10596.26,0.0,2,0
822,1999-07-01,11066.42,0.0,2,1
823,1999-08-02,10645.96,0.0,2,1
824,1999-09-01,10937.88,0.0,2,0
825,1999-10-01,10273.0,0.0,2,0
826,1999-11-01,10648.51,0.0,2,0
827,1999-12-01,10998.39,0.0,2,1
828,2000-01-03,11357.51,0.0,11,0
829,2000-02-01,11041.05,0.0,11,0
830,2000-03-01,10137.93,0.0,11,0
831,2000-04-03,11221.93,0.0,11,1
832,2000-05-01,10811.78,0.0,11,1
833,2000-06-01,10652.2,0.0,11,0
834,2000-07-03,10560.67,0.0,11,0
835,2000-08-01,10606.95,0.0,11,0
836,2000-09-01,11238.78,0.0,11,1
837,2000-10-02,10700.13,0.0,11,1
838,2000-11-01,10899.47,0.0,11,0
839,2000-12-01,10373.54,0.0,11,0
840,2001-01-02,10646.15,0.0,11,0
841,2001-02-01,10983.63,0.0,11,1
842,2001-03-01,10450.14,0.0,11,0
843,2001-04-02,9777.93,0.0,11,1
844,2001-05-01,10898.34,0.0,11,1
845,2001-06-01,10990.41,0.0,11,1
846,2001-07-02,10593.72,0.0,11,0
847,2001-08-01,10510.01,0.0,11,0
848,2001-09-04,9997.49,0.0,11,1
849,2001-10-01,8836.83,0.0,11,1
850,2001-11-01,9263.9,0.0,11,1
851,2001-12-03,9763.96,0.0,11,1
852,2002-01-02,10073.4,0.0,10,0
853,2002-02-01,9907.26,0.0,10,1
854,2002-03-01,10368.86,0.0,10,0
855,2002-04-01,10362.7,0.0,10,0
856,2002-05-01,10059.63,0.0,10,0
857,2002-06-03,9709.79,0.0,10,1
858,2002-07-01,9109.79,0.0,10,0
859,2002-08-01,8506.62,0.0,10,0
860,2002-09-03,8308.05,0.0,10,0
861,2002-10-01,7938.79,0.0,10,0
862,2002-11-01,8517.64,0.0,10,1
863,2002-12-02,8862.57,0.0,10,0
864,2003-01-02,8607.52,0.0,10,1
865,2003-02-03,8109.82,0.0,10,1
866,2003-03-03,7837.86,0.0,10,1
867,2003-04-01,8069.86,0.0,10,0
868,2003-05-01,8454.25,0.0,10,0
869,2003-06-02,8897.81,0.0,10,1
870,2003-07-01,9040.95,0.0,10,1
871,2003-08-01,9153.97,0.0,10,1
872,2003-09-02,9523.27,0.0,10,1
873,2003-10-01,9469.2,0.0,10,1
874,2003-11-03,9858.46,0.0,10,1
875,2003-12-01,9899.05,0.0,10,1
876,2004-01-02,10409.85,0.0,10,0
877,2004-02-02,10499.18,0.0,10,0
878,2004-03-01,10678.14,0.0,10,0
879,2004-04-01,10373.33,0.0,10,0
880,2004-05-03,10314.0,0.0,10,0
881,2004-06-01,10202.65,0.0,10,0
882,2004-07-01,10334.16,0.0,10,0
883,2004-08-02,10179.16,0.0,10,0
884,2004-09-01,10168.46,0.0,10,0
885,2004-10-01,10192.65,0.0,10,0
886,2004-11-01,10054.39,0.0,10,0
887,2004-12-01,10590.22,0.0,10,1
888,2005-01-03,10729.43,0.0,10,1
889,2005-02-01,10551.94,0.0,10,1
890,2005-03-01,10830.0,0.0,10,1
891,2005-04-01,10404.3,0.0,10,1
892,2005-05-02,10251.7,0.0,10,0
893,2005-06-01,10549.87,0.0,10,1
894,2005-07-01,10303.44,0.0,10,1
895,2005-08-01,10623.15,0.0,10,1
896,2005-09-01,10459.63,0.0,10,1
897,2005-10-03,10535.48,0.0,10,0
898,2005-11-01,10406.77,0.0,10,0
899,2005-12-01,10912.57,0.0,10,1
900,2006-01-03,10847.41,0.0,10,1
901,2006-02-01,10953.95,0.0,10,1
902,2006-03-01,11053.53,0.0,10,1
903,2006-04-03,11144.94,0.0,10,1
904,2006-05-01,11343.29,0.0,10,1
905,2006-06-01,11260.28,0.0,10,1
906,2006-07-03,11228.02,0.0,10,1
907,2006-08-01,11125.73,0.0,10,1
908,2006-09-01,11464.15,0.0,10,1
909,2006-10-02,11670.35,0.0,10,1
910,2006-11-01,12031.02,0.0,10,1
911,2006-12-01,12194.13,0.0,10,1
912,2007-01-03,12474.52,0.0,10,1
913,2007-02-01,12673.68,0.0,10,1
914,2007-03-01,12234.34,0.0,10,1
915,2007-04-02,12382.3,0.0,10,1
916,2007-05-01,13136.14,0.0,10,1
917,2007-06-01,13668.11,0.0,10,1
918,2007-07-02,13535.43,0.0,10,1
919,2007-08-01,13362.37,0.0,10,1
920,2007-09-04,13448.86,0.0,10,1
921,2007-10-01,14087.55,0.0,10,1
922,2007-11-01,13567.87,0.0,10,1
923,2007-12-03,13314.57,0.0,10,1
924,2008-01-02,13043.96,0.0,10,1
925,2008-02-01,12743.19,0.0,10,1
926,2008-03-03,12258.9,0.0,10,0
927,2008-04-01,12654.36,0.0,10,0
928,2008-05-01,13010.0,0.0,10,0
929,2008-06-02,12503.82,0.0,10,0
930,2008-07-01,11382.26,0.0,10,0
931,2008-08-01,11326.32,0.0,10,0
932,2008-09-02,11516.92,0.0,10,0
933,2008-10-01,10831.07,0.0,10,0
934,2008-11-03,9319.83,0.0,10,1
935,2008-12-01,8149.09,0.0,10,1
936,2009-01-02,9034.69,0.0,10,1
937,2009-02-02,7936.83,0.0,10,1
938,2009-03-02,6763.29,0.0,10,1
939,2009-04-01,7761.6,0.0,10,1
940,2009-05-01,8212.41,0.0,10,1
941,2009-06-01,8721.44,0.0,10,1
942,2009-07-01,8504.06,0.0,10,1
943,2009-08-03,9286.56,0.0,10,1
944,2009-09-01,9310.6,0.0,10,0
945,2009-10-01,9509.28,0.0,10,1
946,2009-11-02,9789.44,0.0,10,1
947,2009-12-01,10471.58,0.0,10,0
948,2010-01-04,10583.96,0.0,10,0
949,2010-02-01,10185.53,0.0,10,0
950,2010-03-01,10403.79,0.0,10,0
951,2010-04-01,10927.07,0.0,10,0
952,2010-05-04,10926.77,0.0,10,0
953,2010-06-01,10024.02,0.0,10,0
954,2010-07-01,9732.53,0.0,10,1
955,2010-08-02,10674.38,0.0,10,0
956,2010-09-01,10269.47,0.0,10,0
957,2010-10-01,10829.68,0.0,10,1
958,2010-11-01,11124.62,0.0,10,1
959,2010-12-01,11255.78,0.0,10,1
960,2011-01-03,11670.75,0.0,10,1
961,2011-02-01,12040.16,0.0,10,1
962,2011-03-01,12058.02,0.0,10,1
963,2011-04-01,12376.72,0.0,10,1
964,2011-05-02,12807.36,0.0,10,0
965,2011-06-01,12290.14,0.0,10,1
966,2011-07-01,12582.77,0.0,10,1
967,2011-08-02,11866.62,0.0,10,1
968,2011-09-01,11493.57,0.0,10,1
969,2011-10-03,10655.3,0.0,10,0
970,2011-11-01,11657.96,0.0,10,0
971,2011-12-01,12020.03,0.0,10,0
972,2012-01-03,12397.38,0.0,10,1
973,2012-02-01,12716.46,0.0,10,1
974,2012-03-01,12980.3,0.0,10,1
975,2012-04-02,13264.49,0.0,10,1
976,2012-05-01,13279.32,0.0,10,1
977,2012-06-01,12118.57,0.0,10,1
978,2012-07-02,12871.39,0.0,10,1
979,2012-08-01,12971.06,0.0,10,1
980,2012-09-04,13035.94,0.0,10,1
981,2012-10-01,13515.11,0.0,10,1
982,2012-11-01,13232.62,0.0,10,1
983,2012-12-03,12965.6,0.0,10,1
984,2013-01-02,13412.55,0.0,10,1
985,2013-02-01,14009.79,0.0,10,1
986,2013-03-01,14089.66,0.0,10,1
987,2013-04-01,14572.85,0.0,10,1
988,2013-05-01,14700.95,0.0,10,1
989,2013-06-03,15254.03,0.0,10,1
990,2013-07-01,14974.96,0.0,10,1
991,2013-08-01,15628.02,0.0,10,1
992,2013-09-03,14833.96,0.0,10,1
993,2013-10-01,15191.7,0.0,10,1
994,2013-11-01,15615.55,0.0,10,1
995,2013-12-02,16008.77,0.0,10,1
996,2014-01-02,16441.35,0.0,10,1
997,2014-02-03,15372.8,0.0,10,1
998,2014-03-03,16168.03,0.0,10,1
999,2014-04-01,16532.61,0.0,10,1
1000,2014-05-01,16558.87,0.0,10,1
1001,2014-06-02,16743.63,0.0,10,1
1002,2014-07-01,16956.07,0.0,10,1
1003,2014-08-01,16493.37,0.0,10,1
1004,2014-09-02,17067.56,0.0,10,1
1005,2014-10-01,16804.71,0.0,10,1
1006,2014-11-03,17366.24,0.0,10,1
1007,2014-12-01,17776.8,0.0,10,1
1008,2015-01-02,17832.99,0.0,10,1
1009,2015-02-02,17361.04,0.0,10,1
1010,2015-03-02,18288.63,0.0,10,1
1011,2015-04-01,17698.18,0.0,10,1
1012,2015-05-01,18024.06,0.0,10,1
1013,2015-06-01,18040.37,0.0,10,1
1014,2015-07-01,17757.91,0.0,10,1
1015,2015-08-03,17598.2,0.0,10,1
1016,2015-09-01,16058.35,0.0,10,0
1017,2015-10-01,16272.01,0.0,10,0
1018,2015-11-02,17828.76,0.0,10,0
1019,2015-12-01,17888.35,0.0,10,1
1020,2016-01-04,17148.94,0.0,7,0
1021,2016-02-01,16449.18,0.0,7,0
1022,2016-03-01,16865.08,0.0,7,0
1023,2016-04-01,17792.75,0.0,7,1
1024,2016-05-02,17891.16,0.0,7,1
1025,2016-06-01,17789.67,0.0,7,0
1026,2016-07-01,17949.37,0.0,7,1
1027,2016-08-01,18404.51,0.0,7,1
1028,2016-09-01,18419.3,0.0,7,1
1029,2016-10-03,18253.85,0.0,7,1
1030,2016-11-01,18037.1,0.0,7,1
1031,2016-12-01,19191.93,0.0,7,1
1032,2017-01-03,19881.76,0.0,7,1
1033,2017-02-01,19890.94,0.0,7,1
1034,2017-03-01,21115.55,0.0,7,1
1035,2017-04-03,20650.21,0.0,7,1
1036,2017-05-01,20913.46,0.0,7,1
1037,2017-06-01,21144.18,0.0,7,1
1038,2017-07-03,21479.27,0.0,7,1
1039,2017-08-01,21963.92,0.0,7,1
1040,2017-09-01,21987.56,0.0,7,1
1041,2017-10-02,22557.6,0.0,7,1
1042,2017-11-01,23435.01,0.0,7,1
1043,2017-12-01,24231.59,0.0,7,1
