,Window,CAGR,StDev,DrawDown,Sharpe,MaR,SM
0,1,4.589563125700291,12.252872318032525,-0.4143646746428936,0.3745703869733337,0.11076144774299722,0.04148795834282115
1,2,4.486579575834138,12.022530001000044,-0.6665769983748677,0.3731809839909686,0.06730774669351833,0.025117971141302032
2,3,5.32027670329942,12.335208470232395,-0.5614145252790055,0.4313082114613979,0.09476556917823616,0.04087316815038641
3,4,5.984403038615316,12.630285242161507,-0.5614145252790055,0.4738137677713416,0.10659508739360198,0.05050621998387799
4,5,5.5181714915012225,12.516146035814378,-0.5614145252790055,0.4408842367060298,0.09829050092280502,0.043334732474804204
5,6,5.395465822490686,12.474294313515566,-0.5614145252790055,0.43252673753615406,0.09610484908293579,0.04156791683524667
6,7,5.235815973715741,12.631946809463429,-0.5614145252790055,0.4144900269682298,0.09326114195413279,0.038655813243656405
7,8,5.172957700766179,12.62718061310163,-0.5614145252790055,0.4096684651361408,0.09214150093810594,0.03774746726465414
8,9,5.785049446316726,12.6970037741848,-0.5614145252790055,0.45562319655907557,0.1030441712109557,0.046949314673916304
9,10,5.766569642284747,12.634517339434614,-0.5614145252790055,0.4564139244390634,0.1027150061608923,0.04688055906067543
10,11,5.5007502250203455,12.597369500177338,-0.5614145252790055,0.4366586393248931,0.09798019070287939,0.04278389675311286
11,12,5.933350886614663,12.658837921960604,-0.5614145252790055,0.4687121300701277,0.10568573878037754,0.04953618774178586
12,13,5.583715127567168,12.617479727533116,-0.5614145252790055,0.4425380700539361,0.09945797403072598,0.04401393987903197
13,14,5.383280216593467,12.896068019268682,-0.5614145252790055,0.41743578031304035,0.0958877972371332,0.04002699746218129
14,15,5.384623301365243,12.904051798809858,-0.5614145252790055,0.41728159382170704,0.0959117204651813,0.04002219558189289
15,16,5.274977142586601,12.760019573215097,-0.5614145252790055,0.4133988284515996,0.0939586865866198,0.03884241095775965
16,17,5.133476610617782,12.813902435976843,-0.5614145252790055,0.4006177381376668,0.0914382578196851,0.03663178802697108
17,18,4.783885901034601,12.758191135551739,-0.5614145252790055,0.3749658435280777,0.08521129549787049,0.0319513252944793
18,19,5.115659325745292,12.78517999351629,-0.5614145252790055,0.4001241537733204,0.09112089366057939,0.03645967046700804
19,20,5.338262130695992,12.824965007179266,-0.5614145252790055,0.41623989833170655,0.09508592831728112,0.03957855713556103
20,21,5.626696247290819,12.953402007772617,-0.5614145252790055,0.4343798057000432,0.10022356020258875,0.043535090607367086
21,22,5.5424428189661645,12.815210846963566,-0.5614145252790055,0.43248939757236926,0.09872282545970366,0.0426965753097094
22,23,5.335394280891825,12.94106837145107,-0.5614145252790055,0.4122839110148038,0.09503484574504553,0.03918133788645596
23,24,4.844142751737168,12.980714518625145,-0.5614145252790055,0.3731799774801793,0.08628459958939931,0.03219968493165832
24,25,5.2155889072458494,12.837630482516785,-0.5614145252790055,0.40627348749045367,0.0929008544026157,0.037743154108993544
25,26,5.345499376051888,12.89458345443457,-0.5614145252790055,0.41455386247576065,0.09521483922054459,0.039471679363885306
26,27,4.825991125022844,12.859344185882701,-0.5614145252790055,0.37529061010132486,0.08596128008309861,0.032260461247476946
27,28,4.9366395321957635,12.78486042028533,-0.5614145252790055,0.3861316721426974,0.08793216616086674,0.03395339435482499
28,29,5.061943400545044,12.865255879344833,-0.5614145252790055,0.39345843160974303,0.09016409751830728,0.03547582439706111
29,30,5.114970593982249,12.835193950220125,-0.5614145252790055,0.39851135976753405,0.09110862586678298,0.036307822380723206
30,31,4.923194120137642,12.813403938163761,-0.5614145252790055,0.38422218981751427,0.08769267445816384,0.03369347141127011
31,32,4.88945057666319,12.714000300143741,-0.5614145252790055,0.38457216149412166,0.08709162938442475,0.03349301616041318
32,33,5.220836385070893,12.767557779688747,-0.5614145252790055,0.4089142555811616,0.09299432326722043,0.03802670447208934
33,34,5.179924991790719,12.83866740216862,-0.5614145252790055,0.40346282285619156,0.09226560337419944,0.037225740789884255
34,35,4.950609928445693,12.780104905135008,-0.5614145252790055,0.3873684891629139,0.08818100896098822,0.03415854421407938
35,36,5.0443995634424255,12.889184804292933,-0.5614145252790055,0.39136684282487083,0.08985160405202407,0.03516493860059103
36,37,5.090845086371609,12.901440180880755,-0.5614145252790055,0.39459510062419,0.0906788986950706,0.035781449155072115
37,38,4.922942939317232,12.86095736377336,-0.5614145252790055,0.3827819967107688,0.08768820038759566,0.03356546443233788
38,39,5.1320162431264915,13.00442722078085,-0.5614145252790055,0.39463608477316237,0.09141224553418956,0.03607457067793556
39,40,5.114395812774686,12.981223817991745,-0.5614145252790055,0.3939841023067659,0.09109838777742686,0.03589131653008318
40,41,5.214210173803835,13.016554735499291,-0.5614145252790055,0.4005829714358611,0.09287629619508928,0.03720466270578602
41,42,5.13486071759548,12.967447873319719,-0.5614145252790055,0.3959808258154143,0.09146291174143766,0.036217559322856835
42,43,5.087838631310215,12.968868776940857,-0.5614145252790055,0.39231167488999397,0.09062534726513743,0.0355533817730734
43,44,5.039972788718727,13.077050238387535,-0.5614145252790055,0.3854059361127132,0.08977275367455123,0.03459895216735643
44,45,5.062596263140473,13.079683887574644,-0.5614145252790055,0.38705799824029435,0.09017572640509294,0.03490323615221973
45,46,4.993812230105954,13.000599873476158,-0.5614145252790055,0.3841216773615452,0.08895053485878701,0.03416782865216386
46,47,5.049358942439941,13.00534135517177,-0.5614145252790055,0.3882527036041224,0.08993994125696281,0.03491942535501176
47,48,5.109104270879827,12.92138551664466,-0.5614145252790055,0.39539910517324506,0.0910041340369803,0.03598295316528806
48,49,5.320680761555252,12.860065626208266,-0.5614145252790055,0.41373667259612823,0.09477276632468745,0.03921096899190658
49,50,5.26440103968584,12.894185087573312,-0.5614145252790055,0.4082771422879118,0.09377030345037113,0.03828427152418784
50,51,5.276253339819514,12.938174135152515,-0.5614145252790055,0.4078050955802287,0.09398141840376113,0.03832610131491127
51,52,5.44552128839646,12.939183017638243,-0.5614145252790055,0.4208551097061781,0.09699644457346746,0.04082144932207587
52,53,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
53,54,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
54,55,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
55,56,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
56,57,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
57,58,5.644550309262453,12.899815814467194,-0.5614145252790055,0.43756828705508083,0.10054157944091824,0.04399380669377492
58,59,5.644550309262453,12.899815814467194,-0.5614145252790055,0.43756828705508083,0.10054157944091824,0.04399380669377492
59,60,5.644550309262453,12.899815814467194,-0.5614145252790055,0.43756828705508083,0.10054157944091824,0.04399380669377492
60,61,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
61,62,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
62,63,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
63,64,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
64,65,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
65,66,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
66,67,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
67,68,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
68,69,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
69,70,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
70,71,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
71,72,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
72,73,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
73,74,5.730683017737981,12.920519687707257,-0.5614145252790055,0.4435334766905873,0.10207578820462493,0.045274029228329335
74,75,5.72068372594039,12.920605036067823,-0.5614145252790055,0.4427566441332369,0.10189767931453837,0.04511587453826976
75,76,5.72068372594039,12.920605036067823,-0.5614145252790055,0.4427566441332369,0.10189767931453837,0.04511587453826976
76,77,5.72068372594039,12.920605036067823,-0.5614145252790055,0.4427566441332369,0.10189767931453837,0.04511587453826976
77,78,5.7102732138323065,12.921335308082655,-0.5614145252790055,0.4419259370399878,0.10171224570640525,0.044949279492244615
78,79,5.7102732138323065,12.921335308082655,-0.5614145252790055,0.4419259370399878,0.10171224570640525,0.044949279492244615
79,80,5.584544296492311,12.89720177556337,-0.5614145252790055,0.43300433641919733,0.0994727433123852,0.0430721292097765
80,81,5.584544296492311,12.89720177556337,-0.5614145252790055,0.43300433641919733,0.0994727433123852,0.0430721292097765
81,82,5.584544296492311,12.89720177556337,-0.5614145252790055,0.43300433641919733,0.0994727433123852,0.0430721292097765
82,83,5.584544296492311,12.89720177556337,-0.5614145252790055,0.43300433641919733,0.0994727433123852,0.0430721292097765
83,84,5.584544296492311,12.89720177556337,-0.5614145252790055,0.43300433641919733,0.0994727433123852,0.0430721292097765
84,85,5.584544296492311,12.89720177556337,-0.5614145252790055,0.43300433641919733,0.0994727433123852,0.0430721292097765
85,86,5.584544296492311,12.89720177556337,-0.5614145252790055,0.43300433641919733,0.0994727433123852,0.0430721292097765
86,87,5.584544296492311,12.89720177556337,-0.5614145252790055,0.43300433641919733,0.0994727433123852,0.0430721292097765
87,88,5.584544296492311,12.89720177556337,-0.5614145252790055,0.43300433641919733,0.0994727433123852,0.0430721292097765
